gene_id	gene_name	gene_biotype	PH7MLH_1_tpm	PH7MLH_1_count	PH7MLH_2_count	PH7MLH_2_count
ENSG00000255108		lncRNA	1.094398941	1.09439894	0.710143224	0.710143223
ENSG00000255109	LINC02740	lncRNA	0	0	0	0
ENSG00000255110		unprocessed_pseudogene	0	0	0	0
ENSG00000255111	ANKRD33BP5	processed_pseudogene	0	0	0	0
ENSG00000255112	CHMP1B	protein_coding	10.83059969	10.83059969	25.00473546	25.00473546
ENSG00000255113	OR4A48P	unprocessed_pseudogene	0	0	0	0
ENSG00000255114	HYOU1-AS1	lncRNA	22.49717624	22.49717624	4.442920048	4.442920047
ENSG00000255115		processed_pseudogene	0	0	0	0
ENSG00000255116	SLC5A4P1	processed_pseudogene	0	0	0	0
ENSG00000255117	LINC02546	lncRNA	0	0	0	0
ENSG00000255118		lncRNA	0	0	0	0
ENSG00000255119		lncRNA	0	0	0	0
ENSG00000255120	OVOL1-AS1	lncRNA	0	0	0	0
ENSG00000255121	CENATAC-DT	lncRNA	0.288808372	0.288808371	0	0
ENSG00000255122		transcribed_processed_pseudogene	0	0	0	0
ENSG00000255123	MTND5P21	processed_pseudogene	0	0	0	0
ENSG00000255126		lncRNA	0	0	0	0
ENSG00000255127	EEF1A1P49	transcribed_unprocessed_pseudogene	0	0	0	0
ENSG00000255128	HSPD1P3	processed_pseudogene	0.069881974	0.069881974	0	0
ENSG00000255129	TTC12-DT	lncRNA	0	0	0.826618598	0.826618597
ENSG00000255130		lncRNA	0	0	0	0
ENSG00000255131	OR9L1P	unprocessed_pseudogene	0	0	0	0
ENSG00000255132		lncRNA	0	0	0	0
ENSG00000255133	LINC02721	lncRNA	0	0	0	0
ENSG00000255134	OR8K2P	unprocessed_pseudogene	0	0	0	0
ENSG00000255135	EMSY-DT	lncRNA	28.47856834	28.47856834	19.47689317	19.47689318
ENSG00000255136	TPBGL-AS1	lncRNA	0	0	0	0
ENSG00000255138	GLTPP1	processed_pseudogene	0	0	0.198514717	0.198514715
ENSG00000255139		lncRNA	0	0	0.066743866	0.066743866
ENSG00000255140	OR5BN2P	unprocessed_pseudogene	0	0	0	0
ENSG00000255141	HNRNPA1P76	processed_pseudogene	0	0	0	0
ENSG00000255142		lncRNA	0	0	0	0
ENSG00000255143		lncRNA	0.109392708	0.109392708	0	0
ENSG00000255144		unprocessed_pseudogene	0	0	0	0
ENSG00000255146		lncRNA	0	0	0	0
ENSG00000255147	EVA1CP4	transcribed_unprocessed_pseudogene	0	0	0	0
ENSG00000255148		lncRNA	0	0	0	0
ENSG00000255149		processed_pseudogene	0	0	0	0
ENSG00000255150	EID3	protein_coding	1.037702063	1.037702063	0.841691568	0.841691568
ENSG00000255151	GLYATL1B	protein_coding	0	0	0	0
ENSG00000255152	MSH5-SAPCD1	protein_coding	6.224762169	6.224762171	7.237372771	7.237372773
ENSG00000255153	TOLLIP-DT	lncRNA	6.484809055	6.484809056	0.262995	0.262995001
ENSG00000255154	HTD2	protein_coding	9.522139488	9.52213949	10.00890164	10.00890165
ENSG00000255155		processed_pseudogene	0	0	0	0
ENSG00000255156	RNY1P9	misc_RNA	5.98548725	5.985487258	0	0
ENSG00000255157	DEFB130C	transcribed_unprocessed_pseudogene	0	0	0	0
ENSG00000255158		lncRNA	0	0	0	0
ENSG00000255159	DENND2B-AS1	lncRNA	0	0	0	0
ENSG00000255161	SPICP1	processed_pseudogene	0	0	0	0
ENSG00000255162	ANKRD33BP7	unprocessed_pseudogene	0	0	0	0
ENSG00000255163	HSPE1P18	processed_pseudogene	0	0	0	0
ENSG00000255164		lncRNA	0	0	0	0
ENSG00000255165		lncRNA	0	0	0	0
ENSG00000255166		processed_pseudogene	0	0	0	0
ENSG00000255167		lncRNA	0	0	0	0
ENSG00000255170		processed_pseudogene	0	0	0	0
ENSG00000255171	LINC01499	lncRNA	0	0	0	0
ENSG00000255172	OR5AM1P	unprocessed_pseudogene	0	0	0	0
ENSG00000255173		lncRNA	0	0	0	0
ENSG00000255174		processed_pseudogene	0	0	0	0
ENSG00000255175	LINC02759	lncRNA	0	0	0	0
ENSG00000255176		lncRNA	0.470041866	0.470041867	0	0
ENSG00000255177	MUC5B-AS1	lncRNA	0	0	0.569014528	0.56901453
ENSG00000255178	LINC02720	lncRNA	0	0	0	0
ENSG00000255179		lncRNA	0	0	0	0
ENSG00000255181	CCDC166	protein_coding	0	0	0	0
ENSG00000255182		lncRNA	0.444365966	0.444365966	0.050460218	0.050460218
ENSG00000255183	LINC02711	lncRNA	0.217038627	0.217038626	0	0
ENSG00000255184		transcribed_unprocessed_pseudogene	0	0	0	0
ENSG00000255185	PDXDC2P	transcribed_unprocessed_pseudogene	1.531344325	1.531344325	0.486474814	0.486474815
ENSG00000255186		lncRNA	0	0	0	0
ENSG00000255187	LINC02748	lncRNA	0	0	0	0
ENSG00000255188		processed_pseudogene	0	0	0	0
ENSG00000255189	GLYATL1P1	unprocessed_pseudogene	0	0	0	0
ENSG00000255190	TRIM51DP	transcribed_unprocessed_pseudogene	0	0	0	0
ENSG00000255191		lncRNA	0	0	0	0
ENSG00000255192	NANOGP8	protein_coding	0.345926888	0.345926888	0.982047877	0.982047876
ENSG00000255193	LINC02726	lncRNA	0	0	0	0
ENSG00000255196	OR4A17P	unprocessed_pseudogene	0	0	0	0
ENSG00000255197	SLC39A13-AS1	lncRNA	0	0	0	0
ENSG00000255198	SNHG9	lncRNA	37.74956345	37.74956345	30.16167486	30.16167486
ENSG00000255199	GTF2IP11	unprocessed_pseudogene	0.258896076	0.258896076	0	0
ENSG00000255200	PGAM1P8	transcribed_processed_pseudogene	0	0	0	0
ENSG00000255201		lncRNA	0	0	0	0
ENSG00000255202		lncRNA	0	0	0	0
ENSG00000255203	OR7E2P	unprocessed_pseudogene	0	0	0	0
ENSG00000255204		transcribed_unprocessed_pseudogene	0	0	0	0
ENSG00000255205	MED28P5	processed_pseudogene	0	0	0	0
ENSG00000255206		lncRNA	0	0	0	0
ENSG00000255207		processed_pseudogene	0	0	0	0
ENSG00000255209		lncRNA	0	0	0	0
ENSG00000255210		processed_pseudogene	0	0	0.390130024	0.390130025
ENSG00000255211		unprocessed_pseudogene	0	0	0	0
ENSG00000255213	NPM1P35	processed_pseudogene	0.313180738	0.313180737	0.093887396	0.093887397
ENSG00000255214		unprocessed_pseudogene	0	0	0	0
ENSG00000255215	OR4R1P	unprocessed_pseudogene	0	0	0	0
ENSG00000255216		lncRNA	0	0	0	0
ENSG00000255217	OR5J7P	unprocessed_pseudogene	0	0	0	0
ENSG00000255218	OR5BC1P	unprocessed_pseudogene	0	0	0	0
ENSG00000255219		lncRNA	0	0	0	0
ENSG00000255220	DDX18P5	processed_pseudogene	0	0	0	0
ENSG00000255221	CARD17P	transcribed_unprocessed_pseudogene	0	0	0	0
ENSG00000255222	SETP17	processed_pseudogene	0	0	0	0
ENSG00000255223	OR5M11	protein_coding	0	0	0	0
ENSG00000255224		lncRNA	6.471388207	6.471388207	0.773538939	0.773538938
ENSG00000255225	OR8B6P	unprocessed_pseudogene	0	0	0	0
ENSG00000255226	LINC02690	lncRNA	0	0	0.045546349	0.045546349
ENSG00000255227	LINC03096	lncRNA	0	0	0	0
ENSG00000255229		lncRNA	0	0	0	0
ENSG00000255230	VPS51P17	processed_pseudogene	0	0	0	0
ENSG00000255231	MRPS36P4	processed_pseudogene	0	0	0	0
ENSG00000255232		processed_pseudogene	0	0	0	0
ENSG00000255233		lncRNA	0	0	0	0
ENSG00000255234	CCDC90B-AS1	lncRNA	0	0	0.08072975	0.08072975
ENSG00000255235		unprocessed_pseudogene	0	0	0	0
ENSG00000255236	CHKA-DT	lncRNA	0	0	1.017194853	1.017194853
ENSG00000255237		lncRNA	0	0	0	0
ENSG00000255238	RFPL4AP1	processed_pseudogene	0	0	0	0
ENSG00000255239	TREHP1	transcribed_unprocessed_pseudogene	0	0	0	0
ENSG00000255240		lncRNA	0.043093769	0.043093769	0.036701522	0.036701522
ENSG00000255241		lncRNA	0	0	0	0
ENSG00000255244		lncRNA	0	0	0	0
ENSG00000255245	FXYD6-FXYD2	protein_coding	3.33717704	3.337177039	2.210570514	2.210570514
ENSG00000255246		lncRNA	0	0	0	0
ENSG00000255247	NECTIN1-AS1	lncRNA	0	0	0	0
ENSG00000255248	MIR100HG	lncRNA	3.130791092	3.130791092	5.599129657	5.599129656
ENSG00000255250		lncRNA	0	0	0	0
ENSG00000255251	PRR23D1	protein_coding	0	0	0	0
ENSG00000255252		lncRNA	0.164204699	0.164204699	0.37292707	0.37292707
ENSG00000255253		processed_pseudogene	0	0	0	0
ENSG00000255254	HIGD1AP5	processed_pseudogene	0	0	0	0
ENSG00000255255	PPP1R1AP1	processed_pseudogene	0	0	0	0
ENSG00000255256		lncRNA	0.880456292	0.88045629	0	0
ENSG00000255258	LINC02743	lncRNA	0.569673094	0.569673094	4.043096037	4.043096037
ENSG00000255259	ZNF123P	processed_pseudogene	0	0	0	0
ENSG00000255260		lncRNA	0	0	0	0
ENSG00000255261	OR7E4P	unprocessed_pseudogene	0	0	0	0
ENSG00000255262	ELOBP2	processed_pseudogene	0.814756888	0.81475689	1.391280598	1.391280597
ENSG00000255265	TMA16P1	processed_pseudogene	0.35189758	0.351897579	0	0
ENSG00000255266		processed_pseudogene	1.304836225	1.304836222	0.98780922	0.987809224
ENSG00000255267	LINC02687	lncRNA	0.407617324	0.407617324	0	0
ENSG00000255268		transcribed_unprocessed_pseudogene	0	0	0	0
ENSG00000255269	LINC02710	lncRNA	0	0	0	0
ENSG00000255270	NAV2-IT1	lncRNA	0	0	0.488048034	0.488048035
ENSG00000255271		lncRNA	0	0	0	0
ENSG00000255273	VPS51P14	processed_pseudogene	0	0	0	0
ENSG00000255274	SMIM35	protein_coding	0	0	0	0
ENSG00000255276	RRM1-AS1	lncRNA	0	0	0.178433748	0.178433747
ENSG00000255277	ABCC6P2	transcribed_unprocessed_pseudogene	0.305936175	0.305936176	0.071155748	0.071155749
ENSG00000255280		processed_pseudogene	0	0	0	0
ENSG00000255281		processed_pseudogene	0	0	0	0
ENSG00000255282	WTAPP1	transcribed_processed_pseudogene	0	0	0	0
ENSG00000255283		unprocessed_pseudogene	0	0	0	0
ENSG00000255284	GATD1-DT	lncRNA	1.523727569	1.523727569	0.775641454	0.775641454
ENSG00000255285		processed_pseudogene	0	0	0	0
ENSG00000255286		processed_pseudogene	0.616069983	0.616069982	0	0
ENSG00000255287	SNRPGP16	processed_pseudogene	0	0	0	0
ENSG00000255288		processed_pseudogene	0	0	0	0
ENSG00000255289		lncRNA	0	0	0	0
ENSG00000255291	HMGB1P40	processed_pseudogene	0.604090845	0.604090844	0.228659544	0.228659543
ENSG00000255292		protein_coding	0.533021331	0.533021333	0.242110103	0.242110104
ENSG00000255293	WIZP1	processed_pseudogene	0	0	0	0
ENSG00000255294	OR4A50P	unprocessed_pseudogene	0	0	0	0
ENSG00000255295	H3P34	processed_pseudogene	0	0	0	0
ENSG00000255296		processed_pseudogene	0	0	0.440986259	0.440986261
ENSG00000255297	OR4A41P	unprocessed_pseudogene	0	0	0	0
ENSG00000255298	OR8G5	protein_coding	0	0	0	0
ENSG00000255299		lncRNA	0	0	0	0
ENSG00000255300	LINC02745	lncRNA	0	0	0	0
ENSG00000255301		lncRNA	0.476913825	0.476913824	4.693537978	4.693537978
ENSG00000255302	EID1	protein_coding	303.2358361	303.2358361	312.9273092	312.9273092
ENSG00000255303	OR5BA1P	transcribed_unprocessed_pseudogene	0	0	0	0
ENSG00000255304	OR4A46P	unprocessed_pseudogene	0	0	0	0
ENSG00000255305	ANKRD33BP9	unprocessed_pseudogene	0	0	0	0
ENSG00000255306	GLTC1	lncRNA	0.248824604	0.248824604	0	0
ENSG00000255307	OR52B2	protein_coding	0	0	0	0
ENSG00000255308	CSRP3-AS1	lncRNA	0.137336725	0.137336725	0	0
ENSG00000255309		processed_pseudogene	0	0	0	0
ENSG00000255310		lncRNA	0.672942869	0.672942869	0.254721306	0.254721306
ENSG00000255311	DLG2-AS2	lncRNA	0	0	0	0
ENSG00000255312	OR4C7P	unprocessed_pseudogene	0	0	0	0
ENSG00000255313		lncRNA	0	0	0	0
ENSG00000255314		lncRNA	0.133418837	0.133418837	0.151504482	0.151504482
ENSG00000255315	OR8A3P	unprocessed_pseudogene	0	0	0	0
ENSG00000255316	MTND6P25	unprocessed_pseudogene	0	0	0	0
ENSG00000255317		lncRNA	0	0	0	0
ENSG00000255319	ENPP7P8	transcribed_unprocessed_pseudogene	0	0	0	0
ENSG00000255320		lncRNA	0.419426622	0.419426622	0.595352714	0.595352714
ENSG00000255321		lncRNA	0.315635275	0.315635274	0	0
ENSG00000255323	LINC01495	lncRNA	0	0	0	0
ENSG00000255326		lncRNA	0.254056896	0.254056897	0.192330457	0.192330456
ENSG00000255327	LINC02697	lncRNA	0.28539725	0.285397249	0.32408439	0.324084391
ENSG00000255329	H2AZP4	processed_pseudogene	0.288425337	0.288425336	0.655045902	0.655045904
ENSG00000255330		protein_coding	0.71137704	0.71137704	1.676578679	1.676578679
ENSG00000255331		processed_pseudogene	0	0	0	0
ENSG00000255332	LINC02756	lncRNA	0	0	0	0
ENSG00000255333		processed_pseudogene	0	0	0	0
ENSG00000255334		lncRNA	0	0	0	0
ENSG00000255335	LINC02729	lncRNA	0	0	0	0
ENSG00000255336		unprocessed_pseudogene	0	0	0	0
ENSG00000255337	TMEM123-DT	lncRNA	0.887643689	0.887643689	1.847942425	1.847942425
ENSG00000255338		processed_pseudogene	0	0	0	0
ENSG00000255339		protein_coding	28.06099402	28.06099403	26.09220249	26.0922025
ENSG00000255340		lncRNA	0	0	0	0
ENSG00000255341	OR8Q1P	transcribed_unprocessed_pseudogene	0	0	0	0
ENSG00000255342		processed_pseudogene	0	0	0	0
ENSG00000255343		lncRNA	8.258457106	8.258457102	14.0669035	14.0669035
ENSG00000255344	LINC02706	lncRNA	0	0	0	0
ENSG00000255345		lncRNA	0	0	0	0
ENSG00000255346	NOX5	protein_coding	0.053332634	0.053332634	0	0
ENSG00000255347		processed_pseudogene	0	0	0	0
ENSG00000255348		lncRNA	0	0	0	0
ENSG00000255349	OR4A7P	unprocessed_pseudogene	0	0	0	0
ENSG00000255350	MTCO1P15	processed_pseudogene	0	0	0	0
ENSG00000255351		lncRNA	0	0	0	0
ENSG00000255352	PPP1R10P1	processed_pseudogene	0	0	0	0
ENSG00000255353	ASS1P13	processed_pseudogene	0	0	0	0
ENSG00000255355	PATL1-DT	lncRNA	0	0	0	0
ENSG00000255356		processed_pseudogene	0	0	0	0
ENSG00000255357		lncRNA	0	0	0	0
ENSG00000255358	NDUFAF2P2	processed_pseudogene	2.984919464	2.984919463	0.484220206	0.484220208
ENSG00000255359	CCDC179	protein_coding	0	0	0	0
ENSG00000255360		transcribed_unprocessed_pseudogene	0	0	0	0
ENSG00000255361	RPL7L1P17	processed_pseudogene	0	0	0	0
ENSG00000255362	LINC02761	lncRNA	0.173746501	0.173746501	0	0
ENSG00000255363	LINC02757	lncRNA	0.053990244	0.053990244	0	0
ENSG00000255364	SMILR	lncRNA	0	0	0	0
ENSG00000255365		processed_pseudogene	0	0	0	0
ENSG00000255366		lncRNA	0.262902205	0.262902205	0.059708004	0.059708004
ENSG00000255367		lncRNA	0.027806066	0.027806066	0.027697657	0.027697657
ENSG00000255368		processed_pseudogene	0	0	0	0
ENSG00000255369		processed_pseudogene	0	0	0	0
ENSG00000255370	CYCSP25	processed_pseudogene	0	0	0	0
ENSG00000255371	OPCML-IT2	lncRNA	0	0	0	0
ENSG00000255372		lncRNA	0	0	0.957179481	0.95717948
ENSG00000255374	TAS2R43	protein_coding	0	0	0.120229945	0.120229944
ENSG00000255375		lncRNA	0	0	0	0
ENSG00000255376	AKTIPP3	processed_pseudogene	0	0	0	0
ENSG00000255377	DUXAP5	processed_pseudogene	0	0	0	0
ENSG00000255378	PRR23D2	protein_coding	0	0	0	0
ENSG00000255379	CYCSP29	processed_pseudogene	0	0	0	0
ENSG00000255380		processed_pseudogene	0	0	0	0
ENSG00000255381		processed_pseudogene	0	0	0	0
ENSG00000255382	LINC02734	lncRNA	0	0	0	0
ENSG00000255384		lncRNA	0	0	0	0
ENSG00000255385	UBTFL10	processed_pseudogene	0	0	0	0
ENSG00000255386	OR5BR1P	unprocessed_pseudogene	0	0	0	0
ENSG00000255387	RDXP1	transcribed_processed_pseudogene	0.125128138	0.125128138	0.284179869	0.284179869
ENSG00000255388	LINC02741	lncRNA	0	0	0	0
ENSG00000255389		lncRNA	0.089827635	0.089827635	1.63206811	1.63206811
ENSG00000255390	DCHS1-AS1	lncRNA	0.265210615	0.265210614	0.602322698	0.602322697
ENSG00000255391		processed_pseudogene	0	0	0	0
ENSG00000255393	OOSP4B	protein_coding	0.253022343	0.253022343	0	0
ENSG00000255395		lncRNA	0	0	0	0
ENSG00000255396		processed_pseudogene	0	0	0	0
ENSG00000255397	NASPP1	processed_pseudogene	0.652317755	0.652317755	0.284901138	0.284901137
ENSG00000255398	HCAR3	protein_coding	0	0	0	0
ENSG00000255399	TBX5-AS1	lncRNA	0.206592182	0.206592182	0.078198957	0.078198957
ENSG00000255400	LINC02989	lncRNA	0	0	0	0
ENSG00000255401		unprocessed_pseudogene	0	0	0	0
ENSG00000255402		lncRNA	0	0	0	0
ENSG00000255403	HSPD1P13	processed_pseudogene	0.132686214	0.132686213	0	0
ENSG00000255404		lncRNA	0	0	0	0
ENSG00000255406	LINC02730	lncRNA	0	0	0	0
ENSG00000255408	PCDHA3	protein_coding	0.071976092	0.071976092	0.082725548	0.082725548
ENSG00000255409	RSF1-IT1	lncRNA	1.032307136	1.032307138	0	0
ENSG00000255410		lncRNA	0	0	0	0
ENSG00000255411	LINC02548	lncRNA	0	0	0	0
ENSG00000255413		processed_pseudogene	0	0	0	0
ENSG00000255415	VPS51P11	processed_pseudogene	0	0	0	0
ENSG00000255416	OR10AF1P	unprocessed_pseudogene	0	0	0	0
ENSG00000255417	MTCO2P15	processed_pseudogene	0	0	0	0
ENSG00000255418	LINC02718	lncRNA	0	0	0.105041389	0.105041389
ENSG00000255420	CASC23	lncRNA	0	0	0	0
ENSG00000255421		lncRNA	0	0	0	0
ENSG00000255422		lncRNA	0	0	0.169960292	0.169960293
ENSG00000255423	EBLN2	protein_coding	5.44005572	5.440055721	9.854558963	9.854558963
ENSG00000255424	MRGPRX9P	unprocessed_pseudogene	0	0	0	0
ENSG00000255425	OR8G3P	protein_coding	0	0	0	0
ENSG00000255426		lncRNA	0	0	0	0
ENSG00000255427	LINC02707	lncRNA	0	0	0	0
ENSG00000255428		lncRNA	0	0	0	0
ENSG00000255429		lncRNA	0	0	0	0
ENSG00000255430	CASP1P1	unprocessed_pseudogene	0	0	0	0
ENSG00000255431	OR5B19P	unprocessed_pseudogene	0	0	0	0
ENSG00000255432		protein_coding	22.86667059	22.8666706	11.26907143	11.26907143
ENSG00000255433	LINC02735	lncRNA	0	0	0	0
ENSG00000255434		lncRNA	0.398301656	0.398301655	0	0
ENSG00000255435	TTC36-AS1	lncRNA	0.834100328	0.834100328	0.086106104	0.086106104
ENSG00000255437		processed_pseudogene	0	0	0	0
ENSG00000255438		lncRNA	0	0	0.101334553	0.101334553
ENSG00000255439		protein_coding	33.97650676	33.97650676	30.32348823	30.32348823
ENSG00000255440		lncRNA	0	0	0	0
ENSG00000255441	SIGLEC10-AS1	lncRNA	0.21639075	0.21639075	0	0
ENSG00000255442		transcribed_unprocessed_pseudogene	0	0	0.898475126	0.898475126
ENSG00000255443	CD44-AS1	lncRNA	0.370481608	0.370481608	0.420702393	0.420702395
ENSG00000255444	CYCSP27	processed_pseudogene	3.095089336	3.095089332	1.407543857	1.40754386
ENSG00000255445		processed_pseudogene	0	0	0	0
ENSG00000255446		lncRNA	0	0	0	0
ENSG00000255447		lncRNA	0	0	0	0
ENSG00000255448		lncRNA	0.47414107	0.474141069	0.717884611	0.71788461
ENSG00000255449		lncRNA	0	0	1.040529378	1.040529379
ENSG00000255450	EEF1A1P47	processed_pseudogene	0	0	0	0
ENSG00000255451		lncRNA	0	0	0	0
ENSG00000255452		transcribed_processed_pseudogene	0	0	0	0
ENSG00000255454		processed_pseudogene	0	0	0	0
ENSG00000255455		lncRNA	1.17067179	1.17067179	0.865631518	0.865631518
ENSG00000255456		lncRNA	0	0	0	0
ENSG00000255457		transcribed_processed_pseudogene	0	0	0	0
ENSG00000255458	SMIM14-DT	lncRNA	0.10705031	0.107050309	0.911711688	0.911711688
ENSG00000255459		transcribed_processed_pseudogene	0	0	0	0
ENSG00000255460	ZDHHC20P3	processed_pseudogene	0	0	0	0
ENSG00000255461	OR8I1P	unprocessed_pseudogene	0	0	0	0
ENSG00000255462		lncRNA	0.153690957	0.153690957	0	0
ENSG00000255463		processed_pseudogene	0	0	0	0
ENSG00000255464	SEPTIN14P8	transcribed_unprocessed_pseudogene	0.610878382	0.610878381	0	0
ENSG00000255466	OR5AL2P	unprocessed_pseudogene	0	0	0	0
ENSG00000255467		lncRNA	2.707129093	2.707129092	0	0
ENSG00000255468	B4GAT1-DT	lncRNA	0.921834166	0.921834166	0.182051092	0.182051092
ENSG00000255469	BOLA3P1	processed_pseudogene	0	0	0	0
ENSG00000255470		lncRNA	0	0	0	0
ENSG00000255471	PRSS23-AS1	lncRNA	0.249586117	0.249586117	0.094472955	0.094472956
ENSG00000255472		lncRNA	0	0	0	0
ENSG00000255474	GAU1	lncRNA	0	0	0.19772002	0.197720021
ENSG00000255475		lncRNA	0	0	0	0
ENSG00000255476		lncRNA	0	0	0	0
ENSG00000255477		lncRNA	0	0	0	0
ENSG00000255478		lncRNA	0.771179802	0.7711798	0	0
ENSG00000255480		lncRNA	0	0	0	0
ENSG00000255481	OR56A7P	unprocessed_pseudogene	0	0	0	0
ENSG00000255482		lncRNA	0	0	0	0
ENSG00000255483	METTL5P4	processed_pseudogene	0	0	0	0
ENSG00000255484	LINC02764	lncRNA	0	0	0	0
ENSG00000255485	OR5G4P	unprocessed_pseudogene	0	0	0	0
ENSG00000255486		unprocessed_pseudogene	0	0	0	0
ENSG00000255487		lncRNA	0.849502751	0.849502749	0.964657441	0.964657445
ENSG00000255489		processed_pseudogene	0	0	0	0
ENSG00000255490	EIF4A2P5	processed_pseudogene	0	0	0	0
ENSG00000255491		lncRNA	0.08485084	0.08485084	0	0
ENSG00000255492	H3P33	processed_pseudogene	0	0	0	0
ENSG00000255493	OR4A10P	unprocessed_pseudogene	0	0	0	0
ENSG00000255494	LINC00681	lncRNA	0	0	0	0
ENSG00000255496		lncRNA	0	0	0	0
ENSG00000255497		processed_pseudogene	0	0	0	0
ENSG00000255498		lncRNA	0	0	0	0
ENSG00000255499		processed_pseudogene	0	0	0	0
ENSG00000255500		processed_pseudogene	0	0	0.221879879	0.22187988
ENSG00000255501	CARD18	protein_coding	0	0	0	0
ENSG00000255502	LINC02713	lncRNA	0	0	0	0
ENSG00000255503	LINC02951	lncRNA	0.498790606	0.498790605	0	0
ENSG00000255504	MTMR12P1	transcribed_processed_pseudogene	0	0	0	0
ENSG00000255505		processed_pseudogene	0	0	0	0
ENSG00000255506		lncRNA	0	0	0	0
ENSG00000255508		protein_coding	234.4043576	234.4043576	154.2004982	154.2004982
ENSG00000255510	OR8A2P	unprocessed_pseudogene	0	0	0	0
ENSG00000255511		processed_pseudogene	0	0	0	0
ENSG00000255512	LINC02684	lncRNA	0	0	0	0
ENSG00000255513		transcribed_processed_pseudogene	1.548950878	1.548950881	1.055351734	1.055351735
ENSG00000255514	OR4B2P	unprocessed_pseudogene	0	0	0	0
ENSG00000255515		processed_pseudogene	0	0	0	0
ENSG00000255516		lncRNA	0	0	0	0
ENSG00000255517	DPP3-DT	lncRNA	1.592789878	1.592789878	2.06708705	2.067087049
ENSG00000255519		processed_pseudogene	0	0	0	0
ENSG00000255520		lncRNA	0	0	0	0
ENSG00000255521	CD44-DT	lncRNA	0.05535065	0.05535065	0.06285373	0.06285373
ENSG00000255522	SNRPCP5	processed_pseudogene	0	0	0	0
ENSG00000255523		lncRNA	0	0	0	0
ENSG00000255524	NPIPB8	protein_coding	0.07520931	0.07520931	0.162576935	0.162576935
ENSG00000255525		lncRNA	0	0	0	0
ENSG00000255526	NEDD8-MDP1	protein_coding	53.86743002	53.86743002	36.71388944	36.71388944
ENSG00000255527		unprocessed_pseudogene	0.144021658	0.144021658	0	0
ENSG00000255528		lncRNA	0	0	0	0
ENSG00000255529	POLR2M	protein_coding	9.657285089	9.65728509	9.353679072	9.353679074
ENSG00000255530		processed_pseudogene	0	0	0	0
ENSG00000255531	NDUFS5P6	processed_pseudogene	0	0	0	0
ENSG00000255532	NOX4P1	transcribed_unprocessed_pseudogene	0	0	0	0
ENSG00000255533		processed_pseudogene	0	0	1.7090125	1.709012498
ENSG00000255534	OR4A43P	unprocessed_pseudogene	0	0	0	0
ENSG00000255535		processed_pseudogene	0	0	0	0
ENSG00000255536	MRGPRX5P	unprocessed_pseudogene	0	0	0	0
ENSG00000255537		lncRNA	0	0	0.072144991	0.072144992
ENSG00000255538	OR10V2P	unprocessed_pseudogene	0	0	0	0
ENSG00000255539		lncRNA	0	0	0	0
ENSG00000255540		processed_pseudogene	0	0	0	0
ENSG00000255541	CKS1BP4	processed_pseudogene	0	0	0	0
ENSG00000255542	SLC1A2-AS2	lncRNA	0	0	0	0
ENSG00000255543		processed_pseudogene	0	0	0	0
ENSG00000255544	DEFB108D	unprocessed_pseudogene	0	0	0	0
ENSG00000255545	B3GAT1-DT	lncRNA	0.017940332	0.017940332	0.122233446	0.122233446
ENSG00000255547	RPA2P3	processed_pseudogene	0	0	0	0
ENSG00000255548		lncRNA	0	0	0	0
ENSG00000255549	ENPP7P6	transcribed_unprocessed_pseudogene	0.058523333	0.058523333	0	0
ENSG00000255550		unprocessed_pseudogene	0	0	0	0
ENSG00000255551		unprocessed_pseudogene	0	0	0	0
ENSG00000255552	LY6G6E	transcribed_unitary_pseudogene	0	0	0	0
ENSG00000255553	LINC02733	lncRNA	0.086590764	0.086590764	0	0
ENSG00000255554	OR7E1P	unprocessed_pseudogene	0	0	0	0
ENSG00000255555		lncRNA	0	0	0	0
ENSG00000255556		processed_pseudogene	0	0	0	0
ENSG00000255557		lncRNA	0	0	0	0
ENSG00000255558		lncRNA	0	0	0	0
ENSG00000255559	ZNF252P-AS1	lncRNA	0.043642927	0.043642927	0.099117923	0.099117923
ENSG00000255560	OR4R2P	unprocessed_pseudogene	0	0	0	0
ENSG00000255561	FDXACB1	protein_coding	3.368346579	3.368346579	2.468827615	2.468827615
ENSG00000255562	UNC93B6	transcribed_processed_pseudogene	0	0	0	0
ENSG00000255563		processed_pseudogene	0	0	0	0
ENSG00000255565		lncRNA	0	0	0	0
ENSG00000255566		processed_pseudogene	0	0	0	0
ENSG00000255569	TRAV1-1	TR_V_gene	0	0	0	0
ENSG00000255571	MIR9-3HG	lncRNA	0.12511614	0.12511614	0.757740319	0.757740319
ENSG00000255572		lncRNA	0	0	0	0
ENSG00000255575		processed_pseudogene	0	0	0	0
ENSG00000255580		lncRNA	0	0	0	0
ENSG00000255581		processed_pseudogene	0.164752049	0.164752048	0.374170159	0.374170161
ENSG00000255582	OR10G2	protein_coding	0	0	0	0
ENSG00000255583		transcribed_unprocessed_pseudogene	0	0	0	0
ENSG00000255585		transcribed_processed_pseudogene	0	0	0	0
ENSG00000255587	RAB44	protein_coding	0	0	0.057983636	0.057983636
ENSG00000255595	LINC02350	lncRNA	0	0	0	0
ENSG00000255605		lncRNA	0.283906924	0.283906924	0.161196022	0.161196022
ENSG00000255606	LINC02952	lncRNA	0	0	0	0
ENSG00000255608		lncRNA	0	0	0	0
ENSG00000255618	LINC02440	lncRNA	0	0	1.149506466	1.149506467
